x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.7960567474365234,0.8367336988449097,-3.336691634103772e-07,0.7195258736610413,0.8370933532714844,-0.02951398864388466,0.6268018484115601,0.7861933708190918,-0.04697863385081291,0.5585302114486694,0.7487562894821167,-0.06610379368066788,0.5032612681388855,0.7238675355911255,-0.08555898070335388,0.6410385370254517,0.6213675737380981,-0.029915904626250267,0.5895472168922424,0.5083269476890564,-0.06384117901325226,0.5601211786270142,0.4381961226463318,-0.0827341303229332,0.5345629453659058,0.3783232569694519,-0.09625425934791565,0.6948869824409485,0.6046708822250366,-0.0382075272500515,0.6614084243774414,0.5772360563278198,-0.10056614875793457,0.6803460121154785,0.6830645203590393,-0.11133180558681488,0.6977342963218689,0.744722843170166,-0.10329291224479675,0.7521259188652039,0.6058558225631714,-0.05100995674729347,0.72768634557724,0.5930092334747314,-0.1144745722413063,0.7385109663009644,0.6995142102241516,-0.101444311439991,0.7454444169998169,0.7507806420326233,-0.07569453865289688,0.8118084669113159,0.6180436611175537,-0.06553317606449127,0.7874503135681152,0.5973055958747864,-0.10564541071653366,0.7849248051643372,0.6807557344436646,-0.09169971197843552,0.7857643365859985,0.724308431148529,-0.07098814100027084,HOLA
0.8903528451919556,0.8024163842201233,-7.696955606206757e-08,0.812747597694397,0.774768590927124,-0.045925769954919815,0.7343072295188904,0.7028995156288147,-0.07024669647216797,0.6751962900161743,0.6419253349304199,-0.09157044440507889,0.628781795501709,0.5969081521034241,-0.11051253974437714,0.7718920707702637,0.5229309797286987,-0.04291610047221184,0.7483640909194946,0.3987172544002533,-0.07636339217424393,0.7377015948295593,0.3260674476623535,-0.09640410542488098,0.7304478287696838,0.26006990671157837,-0.1111612617969513,0.8352689146995544,0.5084354281425476,-0.04312402382493019,0.8457409143447876,0.42072877287864685,-0.10305043309926987,0.8524360656738281,0.5143603682518005,-0.1151399165391922,0.850893497467041,0.5864500403404236,-0.10824551433324814,0.8945742845535278,0.5191702246665955,-0.04873880371451378,0.914117157459259,0.45825716853141785,-0.10198652744293213,0.9086595773696899,0.543536901473999,-0.09051770716905594,0.8965022563934326,0.5983632802963257,-0.06935343146324158,0.9469195008277893,0.5480263829231262,-0.05854151397943497,0.968201756477356,0.5019201636314392,-0.0904032438993454,0.9536208510398865,0.566498339176178,-0.08044327795505524,0.9362720251083374,0.6075732707977295,-0.06569035351276398,HOLA
0.911791205406189,0.8292710781097412,2.285745814845086e-08,0.8355987071990967,0.7986835241317749,-0.05345466360449791,0.7630073428153992,0.7198172807693481,-0.08274904638528824,0.7082754373550415,0.6520629525184631,-0.10827793926000595,0.6621768474578857,0.6010561585426331,-0.13145937025547028,0.812081515789032,0.5495266914367676,-0.051046356558799744,0.7950206398963928,0.41548484563827515,-0.08827673643827438,0.7901926636695862,0.33520856499671936,-0.10949701815843582,0.7867416143417358,0.2624800503253937,-0.12395576387643814,0.8730599284172058,0.5419124960899353,-0.048382118344306946,0.9007607102394104,0.4482238292694092,-0.11683417111635208,0.9064007997512817,0.5429339408874512,-0.13296374678611755,0.8978461027145386,0.6207743287086487,-0.1256847232580185,0.9270287156105042,0.5558849573135376,-0.0511678121984005,0.960330069065094,0.4947589039802551,-0.11783796548843384,0.9576113820075989,0.5808483362197876,-0.11240863054990768,0.9429005980491638,0.6436036229133606,-0.08929689973592758,0.9733710289001465,0.5839532613754272,-0.05747785046696663,0.9956899285316467,0.525800347328186,-0.09969931840896606,0.9920400381088257,0.5876775979995728,-0.09160050749778748,0.9792370200157166,0.6382381916046143,-0.07392770051956177,HOLA
0.919289231300354,0.9758622050285339,8.562390974020673e-08,0.8546299338340759,0.9164780378341675,-0.06272279471158981,0.803848922252655,0.8125630021095276,-0.094321608543396,0.766273558139801,0.7309465408325195,-0.11856674402952194,0.7354542016983032,0.6608673930168152,-0.14087894558906555,0.9031640887260437,0.6761917471885681,-0.06751397252082825,0.9263975620269775,0.5356153249740601,-0.10506625473499298,0.9535797238349915,0.44780465960502625,-0.12560120224952698,0.9763970375061035,0.37562185525894165,-0.137869730591774,0.9611775875091553,0.6987362504005432,-0.05494335666298866,1.0145281553268433,0.6574795246124268,-0.11343845725059509,1.0055975914001465,0.7521740794181824,-0.1216634139418602,0.9853834509849548,0.8179154396057129,-0.11160305142402649,1.006459355354309,0.7411481142044067,-0.04845188930630684,1.0503828525543213,0.7330513000488281,-0.10399694740772247,1.0301892757415771,0.8096013069152832,-0.09586432576179504,1.0060606002807617,0.8493971228599548,-0.07459340244531631,1.0401270389556885,0.7943996787071228,-0.04635036736726761,1.0786707401275635,0.7841402292251587,-0.07925395667552948,1.0559773445129395,0.839411735534668,-0.07000773400068283,1.030034065246582,0.8680832386016846,-0.05376145616173744,HOLA
0.900667130947113,0.9384610652923584,5.9493334703120127e-08,0.8335637450218201,0.8816574811935425,-0.05876658856868744,0.7754364609718323,0.7707880735397339,-0.08604571223258972,0.7336752414703369,0.688004195690155,-0.10777011513710022,0.70179682970047,0.6175256371498108,-0.12665478885173798,0.866390585899353,0.6253814101219177,-0.0501888170838356,0.8849071264266968,0.48880791664123535,-0.08477547764778137,0.909706711769104,0.4036039113998413,-0.10356293618679047,0.9319786429405212,0.33478277921676636,-0.11523189395666122,0.9245006442070007,0.6463395953178406,-0.04145296290516853,0.9756690263748169,0.5889667868614197,-0.10243324935436249,0.9634199738502502,0.686468243598938,-0.11164887994527817,0.9401957988739014,0.7524638175964355,-0.10038716346025467,0.9717755913734436,0.6818923950195312,-0.039883945137262344,1.0158549547195435,0.6582488417625427,-0.09820065647363663,0.9935944080352783,0.7394905686378479,-0.08983545750379562,0.9668844938278198,0.7782808542251587,-0.06709323823451996,1.0087453126907349,0.7268660068511963,-0.042732637375593185,1.0462360382080078,0.7035893797874451,-0.07713206857442856,1.0231907367706299,0.7618940472602844,-0.0683419331908226,0.9957774877548218,0.7906317710876465,-0.05223248898983002,HOLA
0.7794341444969177,0.7687886357307434,2.2741824068361893e-07,0.6847666501998901,0.754488468170166,-0.05568873509764671,0.5933458209037781,0.6587444543838501,-0.08780418336391449,0.518663763999939,0.5824922323226929,-0.11630687117576599,0.45354533195495605,0.5314326286315918,-0.14392396807670593,0.6422227621078491,0.45995262265205383,-0.05276180058717728,0.6205283403396606,0.3089803457260132,-0.09776294976472855,0.6143160462379456,0.2148045003414154,-0.1265067756175995,0.6088757514953613,0.1329132318496704,-0.1464761346578598,0.7086490988731384,0.4497988820075989,-0.05218784511089325,0.7108108997344971,0.35369834303855896,-0.11861981451511383,0.7160910367965698,0.46203333139419556,-0.13276205956935883,0.7122032046318054,0.5283616781234741,-0.1260535567998886,0.7756102085113525,0.4665346145629883,-0.05839961767196655,0.7866051197052002,0.3967023491859436,-0.12267216295003891,0.7845007181167603,0.5016382932662964,-0.1066194400191307,0.7756879925727844,0.5519939661026001,-0.07895547151565552,0.8392459750175476,0.5023316144943237,-0.06901276111602783,0.851791262626648,0.43365004658699036,-0.10972961038351059,0.8411718606948853,0.5118231177330017,-0.09159773588180542,0.8277366161346436,0.5564126968383789,-0.06774415820837021,HOLA
0.6750607490539551,0.741843044757843,-1.6332649011019384e-07,0.5728815793991089,0.7338545918464661,-0.0543859489262104,0.4583364725112915,0.6647406220436096,-0.09144113212823868,0.3723022937774658,0.6080758571624756,-0.1275649219751358,0.30551207065582275,0.5477371215820312,-0.16201740503311157,0.49153661727905273,0.41621312499046326,-0.050590384751558304,0.4383319020271301,0.2554939389228821,-0.10340551286935806,0.3974868059158325,0.15808528661727905,-0.13773411512374878,0.3664730191230774,0.08034417033195496,-0.16033920645713806,0.5569266676902771,0.3985748291015625,-0.05794968828558922,0.5035965442657471,0.2872679829597473,-0.14003080129623413,0.49241378903388977,0.4121673107147217,-0.1585819274187088,0.5005275011062622,0.506754994392395,-0.150078684091568,0.6264531016349792,0.40428391098976135,-0.0730452761054039,0.5890087485313416,0.31390321254730225,-0.15258002281188965,0.5818151235580444,0.44597285985946655,-0.135095477104187,0.5894036889076233,0.532248318195343,-0.10117493569850922,0.7022414803504944,0.4287179112434387,-0.0926709994673729,0.6653807759284973,0.35208094120025635,-0.14420178532600403,0.6516369581222534,0.45373597741127014,-0.12488806247711182,0.6545224785804749,0.5283844470977783,-0.09673068672418594,HOLA
0.6278525590896606,0.8157401084899902,-2.396072034116514e-07,0.5081174373626709,0.8321900367736816,-0.03568819910287857,0.37142741680145264,0.7802412509918213,-0.059297554194927216,0.2787649631500244,0.7379237413406372,-0.08750076591968536,0.20052091777324677,0.7119261026382446,-0.11617796868085861,0.3519107699394226,0.523100733757019,-0.032191481441259384,0.27990102767944336,0.3595621585845947,-0.0844089537858963,0.23288951814174652,0.2551107406616211,-0.11960388720035553,0.19638580083847046,0.16813284158706665,-0.1448870748281479,0.4248003363609314,0.488859623670578,-0.052395083010196686,0.3416128158569336,0.3865860104560852,-0.1468575894832611,0.33806025981903076,0.5278447270393372,-0.17658881843090057,0.3549363315105438,0.6424230933189392,-0.17268811166286469,0.5073274374008179,0.4805712103843689,-0.07855581492185593,0.45130059123039246,0.3942277133464813,-0.1703713983297348,0.4415426254272461,0.5452480316162109,-0.16912880539894104,0.4441909193992615,0.6559150218963623,-0.14255493879318237,0.599829375743866,0.4916253387928009,-0.10687070339918137,0.5498790144920349,0.4532465636730194,-0.16945140063762665,0.5329898595809937,0.5647599101066589,-0.16399168968200684,0.5294893980026245,0.6463370323181152,-0.14373239874839783,HOLA
0.6502124071121216,0.9210262298583984,-3.883197905452107e-07,0.5225467681884766,0.9512435793876648,-0.042404383420944214,0.37697842717170715,0.9143584966659546,-0.07296855002641678,0.2758572995662689,0.892927885055542,-0.10859943181276321,0.1852167248725891,0.8799393773078918,-0.14448608458042145,0.32789719104766846,0.6571491956710815,-0.043445441871881485,0.22480078041553497,0.4994944930076599,-0.10504361987113953,0.1587974578142166,0.40566492080688477,-0.14520806074142456,0.10339006781578064,0.3201453685760498,-0.17391622066497803,0.40440064668655396,0.6162445545196533,-0.06560947746038437,0.30047881603240967,0.555777907371521,-0.17678430676460266,0.31224608421325684,0.7256919145584106,-0.21039387583732605,0.34548497200012207,0.8434969186782837,-0.20612967014312744,0.49192002415657043,0.6010221838951111,-0.09465336054563522,0.41570618748664856,0.5575238466262817,-0.20510335266590118,0.4178584814071655,0.7357015013694763,-0.20334917306900024,0.43444469571113586,0.8492937684059143,-0.17165236175060272,0.5902906656265259,0.6052245497703552,-0.12596505880355835,0.524076521396637,0.5777782797813416,-0.20360752940177917,0.5134328603744507,0.7159847617149353,-0.19744542241096497,0.5191270709037781,0.8151419162750244,-0.1729045808315277,HOLA
0.7018741965293884,0.898674726486206,-4.1130013528345444e-07,0.5758879780769348,0.930816650390625,-0.045153092592954636,0.4205182194709778,0.882988452911377,-0.06995132565498352,0.3097459077835083,0.8387884497642517,-0.09801255166530609,0.21924644708633423,0.8123083114624023,-0.12506495416164398,0.3787749409675598,0.6003541946411133,-0.0328655019402504,0.2908296585083008,0.4352286458015442,-0.0872553288936615,0.23255379498004913,0.3270532190799713,-0.12118738144636154,0.1857006549835205,0.2467273771762848,-0.14426182210445404,0.46297287940979004,0.5547943115234375,-0.05056912824511528,0.3767586648464203,0.4873529076576233,-0.15399867296218872,0.4140731692314148,0.6416643857955933,-0.17965927720069885,0.45990610122680664,0.7571418881416321,-0.16694112122058868,0.5592343807220459,0.5428149700164795,-0.07549411058425903,0.5096035003662109,0.5168213844299316,-0.17759959399700165,0.5316112041473389,0.681827962398529,-0.1682668775320053,0.5492990612983704,0.7856422066688538,-0.1305004209280014,0.6633665561676025,0.5541723370552063,-0.10298880189657211,0.6241826415061951,0.545803964138031,-0.16808487474918365,0.6302850246429443,0.6687852740287781,-0.15323151648044586,0.637900710105896,0.744598388671875,-0.12280729413032532,HOLA
